Trial,Strategy,Threshold_Dist,Step,Adoption_Fraction,Final_Fraction,TimeToConverge
2,Random,Uniform,21,0.0515,0.0515,7
2,Random,Uniform,22,0.0515,0.0515,7
2,Random,Uniform,23,0.0515,0.0515,7
2,Random,Uniform,24,0.0515,0.0515,7
2,Random,Uniform,25,0.0515,0.0515,7
2,Random,Uniform,26,0.0515,0.0515,7
2,Random,Uniform,27,0.0515,0.0515,7
2,Random,Uniform,28,0.0515,0.0515,7
2,Random,Uniform,29,0.0515,0.0515,7
2,Random,Uniform,30,0.0515,0.0515,7
2,Random,Uniform,31,0.0515,0.0515,7
2,Random,Uniform,32,0.0515,0.0515,7
2,Random,Uniform,33,0.0515,0.0515,7
2,Random,Uniform,34,0.0515,0.0515,7
2,Random,Uniform,35,0.0515,0.0515,7
2,Random,Uniform,36,0.0515,0.0515,7
2,Random,Uniform,37,0.0515,0.0515,7
2,Random,Uniform,38,0.0515,0.0515,7
2,Random,Uniform,39,0.0515,0.0515,7
2,Random,Uniform,40,0.0515,0.0515,7
2,Random,Uniform,41,0.0515,0.0515,7
2,Random,Uniform,42,0.0515,0.0515,7
2,Random,Uniform,43,0.0515,0.0515,7
2,Random,Uniform,44,0.0515,0.0515,7
2,Random,Uniform,45,0.0515,0.0515,7
2,Random,Uniform,46,0.0515,0.0515,7
2,Random,Uniform,47,0.0515,0.0515,7
2,Random,Uniform,48,0.0515,0.0515,7
2,Random,Uniform,49,0.0515,0.0515,7
2,Degree,Uniform,0,0.01,0.498,12
2,Degree,Uniform,1,0.1795,0.498,12
2,Degree,Uniform,2,0.27,0.498,12
2,Degree,Uniform,3,0.3385,0.498,12
2,Degree,Uniform,4,0.402,0.498,12
2,Degree,Uniform,5,0.4345,0.498,12
2,Degree,Uniform,6,0.4555,0.498,12
2,Degree,Uniform,7,0.4705,0.498,12
2,Degree,Uniform,8,0.483,0.498,12
2,Degree,Uniform,9,0.488,0.498,12
2,Degree,Uniform,10,0.4945,0.498,12
2,Degree,Uniform,11,0.497,0.498,12
2,Degree,Uniform,12,0.498,0.498,12
2,Degree,Uniform,13,0.498,0.498,12
2,Degree,Uniform,14,0.498,0.498,12
2,Degree,Uniform,15,0.498,0.498,12
2,Degree,Uniform,16,0.498,0.498,12
2,Degree,Uniform,17,0.498,0.498,12
2,Degree,Uniform,18,0.498,0.498,12
2,Degree,Uniform,19,0.498,0.498,12
2,Degree,Uniform,20,0.498,0.498,12
2,Degree,Uniform,21,0.498,0.498,12
2,Degree,Uniform,22,0.498,0.498,12
2,Degree,Uniform,23,0.498,0.498,12
2,Degree,Uniform,24,0.498,0.498,12
2,Degree,Uniform,25,0.498,0.498,12
2,Degree,Uniform,26,0.498,0.498,12
2,Degree,Uniform,27,0.498,0.498,12
2,Degree,Uniform,28,0.498,0.498,12
2,Degree,Uniform,29,0.498,0.498,12
2,Degree,Uniform,30,0.498,0.498,12
2,Degree,Uniform,31,0.498,0.498,12
2,Degree,Uniform,32,0.498,0.498,12
2,Degree,Uniform,33,0.498,0.498,12
2,Degree,Uniform,34,0.498,0.498,12
2,Degree,Uniform,35,0.498,0.498,12
2,Degree,Uniform,36,0.498,0.498,12
2,Degree,Uniform,37,0.498,0.498,12
2,Degree,Uniform,38,0.498,0.498,12
2,Degree,Uniform,39,0.498,0.498,12
2,Degree,Uniform,40,0.498,0.498,12
2,Degree,Uniform,41,0.498,0.498,12
2,Degree,Uniform,42,0.498,0.498,12
2,Degree,Uniform,43,0.498,0.498,12
2,Degree,Uniform,44,0.498,0.498,12
2,Degree,Uniform,45,0.498,0.498,12
2,Degree,Uniform,46,0.498,0.498,12
2,Degree,Uniform,47,0.498,0.498,12
2,Degree,Uniform,48,0.498,0.498,12
2,Degree,Uniform,49,0.498,0.498,12
2,Betweenness,Uniform,0,0.01,0.4955,13
2,Betweenness,Uniform,1,0.1785,0.4955,13
2,Betweenness,Uniform,2,0.268,0.4955,13
2,Betweenness,Uniform,3,0.3345,0.4955,13
2,Betweenness,Uniform,4,0.394,0.4955,13
2,Betweenness,Uniform,5,0.428,0.4955,13
2,Betweenness,Uniform,6,0.4505,0.4955,13
2,Betweenness,Uniform,7,0.4665,0.4955,13
2,Betweenness,Uniform,8,0.477,0.4955,13
2,Betweenness,Uniform,9,0.482,0.4955,13
2,Betweenness,Uniform,10,0.488,0.4955,13
2,Betweenness,Uniform,11,0.4905,0.4955,13
2,Betweenness,Uniform,12,0.494,0.4955,13
2,Betweenness,Uniform,13,0.4955,0.4955,13
2,Betweenness,Uniform,14,0.4955,0.4955,13
2,Betweenness,Uniform,15,0.4955,0.4955,13
2,Betweenness,Uniform,16,0.4955,0.4955,13
2,Betweenness,Uniform,17,0.4955,0.4955,13
2,Betweenness,Uniform,18,0.4955,0.4955,13
2,Betweenness,Uniform,19,0.4955,0.4955,13
2,Betweenness,Uniform,20,0.4955,0.4955,13
2,Betweenness,Uniform,21,0.4955,0.4955,13
2,Betweenness,Uniform,22,0.4955,0.4955,13
2,Betweenness,Uniform,23,0.4955,0.4955,13
2,Betweenness,Uniform,24,0.4955,0.4955,13
2,Betweenness,Uniform,25,0.4955,0.4955,13
2,Betweenness,Uniform,26,0.4955,0.4955,13
2,Betweenness,Uniform,27,0.4955,0.4955,13
2,Betweenness,Uniform,28,0.4955,0.4955,13
2,Betweenness,Uniform,29,0.4955,0.4955,13
2,Betweenness,Uniform,30,0.4955,0.4955,13
2,Betweenness,Uniform,31,0.4955,0.4955,13
2,Betweenness,Uniform,32,0.4955,0.4955,13
2,Betweenness,Uniform,33,0.4955,0.4955,13
2,Betweenness,Uniform,34,0.4955,0.4955,13
2,Betweenness,Uniform,35,0.4955,0.4955,13
2,Betweenness,Uniform,36,0.4955,0.4955,13
2,Betweenness,Uniform,37,0.4955,0.4955,13
2,Betweenness,Uniform,38,0.4955,0.4955,13
2,Betweenness,Uniform,39,0.4955,0.4955,13
2,Betweenness,Uniform,40,0.4955,0.4955,13
2,Betweenness,Uniform,41,0.4955,0.4955,13
2,Betweenness,Uniform,42,0.4955,0.4955,13
2,Betweenness,Uniform,43,0.4955,0.4955,13
2,Betweenness,Uniform,44,0.4955,0.4955,13
2,Betweenness,Uniform,45,0.4955,0.4955,13
2,Betweenness,Uniform,46,0.4955,0.4955,13
2,Betweenness,Uniform,47,0.4955,0.4955,13
2,Betweenness,Uniform,48,0.4955,0.4955,13
2,Betweenness,Uniform,49,0.4955,0.4955,13
3,Random,Uniform,0,0.01,0.162,15
3,Random,Uniform,1,0.0215,0.162,15
3,Random,Uniform,2,0.0355,0.162,15
3,Random,Uniform,3,0.0475,0.162,15
3,Random,Uniform,4,0.0575,0.162,15
3,Random,Uniform,5,0.066,0.162,15
3,Random,Uniform,6,0.0815,0.162,15
3,Random,Uniform,7,0.098,0.162,15
3,Random,Uniform,8,0.1125,0.162,15
3,Random,Uniform,9,0.1215,0.162,15
3,Random,Uniform,10,0.145,0.162,15
3,Random,Uniform,11,0.1555,0.162,15
3,Random,Uniform,12,0.1605,0.162,15
3,Random,Uniform,13,0.161,0.162,15
3,Random,Uniform,14,0.1615,0.162,15
3,Random,Uniform,15,0.162,0.162,15
3,Random,Uniform,16,0.162,0.162,15
3,Random,Uniform,17,0.162,0.162,15
3,Random,Uniform,18,0.162,0.162,15
3,Random,Uniform,19,0.162,0.162,15
3,Random,Uniform,20,0.162,0.162,15
3,Random,Uniform,21,0.162,0.162,15
3,Random,Uniform,22,0.162,0.162,15
3,Random,Uniform,23,0.162,0.162,15
3,Random,Uniform,24,0.162,0.162,15
3,Random,Uniform,25,0.162,0.162,15
3,Random,Uniform,26,0.162,0.162,15
3,Random,Uniform,27,0.162,0.162,15
3,Random,Uniform,28,0.162,0.162,15
3,Random,Uniform,29,0.162,0.162,15
3,Random,Uniform,30,0.162,0.162,15
3,Random,Uniform,31,0.162,0.162,15
3,Random,Uniform,32,0.162,0.162,15
3,Random,Uniform,33,0.162,0.162,15
3,Random,Uniform,34,0.162,0.162,15
3,Random,Uniform,35,0.162,0.162,15
3,Random,Uniform,36,0.162,0.162,15
3,Random,Uniform,37,0.162,0.162,15
3,Random,Uniform,38,0.162,0.162,15
3,Random,Uniform,39,0.162,0.162,15
3,Random,Uniform,40,0.162,0.162,15
3,Random,Uniform,41,0.162,0.162,15
3,Random,Uniform,42,0.162,0.162,15
3,Random,Uniform,43,0.162,0.162,15
3,Random,Uniform,44,0.162,0.162,15
3,Random,Uniform,45,0.162,0.162,15
3,Random,Uniform,46,0.162,0.162,15
3,Random,Uniform,47,0.162,0.162,15
3,Random,Uniform,48,0.162,0.162,15
3,Random,Uniform,49,0.162,0.162,15
3,Degree,Uniform,0,0.01,0.5095,14
3,Degree,Uniform,1,0.204,0.5095,14
3,Degree,Uniform,2,0.3145,0.5095,14
3,Degree,Uniform,3,0.3945,0.5095,14
3,Degree,Uniform,4,0.4365,0.5095,14
3,Degree,Uniform,5,0.4645,0.5095,14
3,Degree,Uniform,6,0.482,0.5095,14
3,Degree,Uniform,7,0.49,0.5095,14
3,Degree,Uniform,8,0.496,0.5095,14
3,Degree,Uniform,9,0.4995,0.5095,14
3,Degree,Uniform,10,0.503,0.5095,14
3,Degree,Uniform,11,0.5055,0.5095,14
3,Degree,Uniform,12,0.5075,0.5095,14
3,Degree,Uniform,13,0.5085,0.5095,14
3,Degree,Uniform,14,0.5095,0.5095,14
3,Degree,Uniform,15,0.5095,0.5095,14
3,Degree,Uniform,16,0.5095,0.5095,14
3,Degree,Uniform,17,0.5095,0.5095,14
3,Degree,Uniform,18,0.5095,0.5095,14
3,Degree,Uniform,19,0.5095,0.5095,14
3,Degree,Uniform,20,0.5095,0.5095,14
3,Degree,Uniform,21,0.5095,0.5095,14
3,Degree,Uniform,22,0.5095,0.5095,14
3,Degree,Uniform,23,0.5095,0.5095,14
3,Degree,Uniform,24,0.5095,0.5095,14
3,Degree,Uniform,25,0.5095,0.5095,14
3,Degree,Uniform,26,0.5095,0.5095,14
3,Degree,Uniform,27,0.5095,0.5095,14
3,Degree,Uniform,28,0.5095,0.5095,14
3,Degree,Uniform,29,0.5095,0.5095,14
3,Degree,Uniform,30,0.5095,0.5095,14
3,Degree,Uniform,31,0.5095,0.5095,14
3,Degree,Uniform,32,0.5095,0.5095,14
3,Degree,Uniform,33,0.5095,0.5095,14
3,Degree,Uniform,34,0.5095,0.5095,14
3,Degree,Uniform,35,0.5095,0.5095,14
3,Degree,Uniform,36,0.5095,0.5095,14
3,Degree,Uniform,37,0.5095,0.5095,14
3,Degree,Uniform,38,0.5095,0.5095,14
3,Degree,Uniform,39,0.5095,0.5095,14
3,Degree,Uniform,40,0.5095,0.5095,14
3,Degree,Uniform,41,0.5095,0.5095,14
3,Degree,Uniform,42,0.5095,0.5095,14
3,Degree,Uniform,43,0.5095,0.5095,14
3,Degree,Uniform,44,0.5095,0.5095,14
3,Degree,Uniform,45,0.5095,0.5095,14
3,Degree,Uniform,46,0.5095,0.5095,14
3,Degree,Uniform,47,0.5095,0.5095,14
3,Degree,Uniform,48,0.5095,0.5095,14
3,Degree,Uniform,49,0.5095,0.5095,14
3,Betweenness,Uniform,0,0.01,0.4975,11
3,Betweenness,Uniform,1,0.204,0.4975,11
3,Betweenness,Uniform,2,0.3155,0.4975,11
3,Betweenness,Uniform,3,0.3945,0.4975,11
3,Betweenness,Uniform,4,0.4345,0.4975,11
3,Betweenness,Uniform,5,0.4665,0.4975,11
3,Betweenness,Uniform,6,0.482,0.4975,11
3,Betweenness,Uniform,7,0.488,0.4975,11
3,Betweenness,Uniform,8,0.4915,0.4975,11
3,Betweenness,Uniform,9,0.495,0.4975,11
3,Betweenness,Uniform,10,0.497,0.4975,11
3,Betweenness,Uniform,11,0.4975,0.4975,11
3,Betweenness,Uniform,12,0.4975,0.4975,11
3,Betweenness,Uniform,13,0.4975,0.4975,11
3,Betweenness,Uniform,14,0.4975,0.4975,11
3,Betweenness,Uniform,15,0.4975,0.4975,11
3,Betweenness,Uniform,16,0.4975,0.4975,11
3,Betweenness,Uniform,17,0.4975,0.4975,11
3,Betweenness,Uniform,18,0.4975,0.4975,11
3,Betweenness,Uniform,19,0.4975,0.4975,11
3,Betweenness,Uniform,20,0.4975,0.4975,11
3,Betweenness,Uniform,21,0.4975,0.4975,11
3,Betweenness,Uniform,22,0.4975,0.4975,11
3,Betweenness,Uniform,23,0.4975,0.4975,11
3,Betweenness,Uniform,24,0.4975,0.4975,11
3,Betweenness,Uniform,25,0.4975,0.4975,11
3,Betweenness,Uniform,26,0.4975,0.4975,11
3,Betweenness,Uniform,27,0.4975,0.4975,11
3,Betweenness,Uniform,28,0.4975,0.4975,11
3,Betweenness,Uniform,29,0.4975,0.4975,11
3,Betweenness,Uniform,30,0.4975,0.4975,11
3,Betweenness,Uniform,31,0.4975,0.4975,11
3,Betweenness,Uniform,32,0.4975,0.4975,11
3,Betweenness,Uniform,33,0.4975,0.4975,11
3,Betweenness,Uniform,34,0.4975,0.4975,11
3,Betweenness,Uniform,35,0.4975,0.4975,11
3,Betweenness,Uniform,36,0.4975,0.4975,11
3,Betweenness,Uniform,37,0.4975,0.4975,11
3,Betweenness,Uniform,38,0.4975,0.4975,11
3,Betweenness,Uniform,39,0.4975,0.4975,11
3,Betweenness,Uniform,40,0.4975,0.4975,11
3,Betweenness,Uniform,41,0.4975,0.4975,11
3,Betweenness,Uniform,42,0.4975,0.4975,11
3,Betweenness,Uniform,43,0.4975,0.4975,11
3,Betweenness,Uniform,44,0.4975,0.4975,11
3,Betweenness,Uniform,45,0.4975,0.4975,11
3,Betweenness,Uniform,46,0.4975,0.4975,11
3,Betweenness,Uniform,47,0.4975,0.4975,11
3,Betweenness,Uniform,48,0.4975,0.4975,11
3,Betweenness,Uniform,49,0.4975,0.4975,11
4,Random,Uniform,0,0.01,0.2065,20
4,Random,Uniform,1,0.019,0.2065,20
4,Random,Uniform,2,0.033,0.2065,20
4,Random,Uniform,3,0.05,0.2065,20
4,Random,Uniform,4,0.08,0.2065,20
4,Random,Uniform,5,0.096,0.2065,20
4,Random,Uniform,6,0.1105,0.2065,20
4,Random,Uniform,7,0.12,0.2065,20
4,Random,Uniform,8,0.1285,0.2065,20
4,Random,Uniform,9,0.1345,0.2065,20
4,Random,Uniform,10,0.1555,0.2065,20
4,Random,Uniform,11,0.1685,0.2065,20
4,Random,Uniform,12,0.1745,0.2065,20
4,Random,Uniform,13,0.184,0.2065,20
4,Random,Uniform,14,0.1875,0.2065,20
4,Random,Uniform,15,0.1895,0.2065,20
4,Random,Uniform,16,0.1925,0.2065,20
4,Random,Uniform,17,0.201,0.2065,20
4,Random,Uniform,18,0.2045,0.2065,20
4,Random,Uniform,19,0.206,0.2065,20
4,Random,Uniform,20,0.2065,0.2065,20
4,Random,Uniform,21,0.2065,0.2065,20
4,Random,Uniform,22,0.2065,0.2065,20
4,Random,Uniform,23,0.2065,0.2065,20
4,Random,Uniform,24,0.2065,0.2065,20
4,Random,Uniform,25,0.2065,0.2065,20
4,Random,Uniform,26,0.2065,0.2065,20
4,Random,Uniform,27,0.2065,0.2065,20
4,Random,Uniform,28,0.2065,0.2065,20
4,Random,Uniform,29,0.2065,0.2065,20
4,Random,Uniform,30,0.2065,0.2065,20
4,Random,Uniform,31,0.2065,0.2065,20
4,Random,Uniform,32,0.2065,0.2065,20
4,Random,Uniform,33,0.2065,0.2065,20
4,Random,Uniform,34,0.2065,0.2065,20
4,Random,Uniform,35,0.2065,0.2065,20
4,Random,Uniform,36,0.2065,0.2065,20
4,Random,Uniform,37,0.2065,0.2065,20
4,Random,Uniform,38,0.2065,0.2065,20
4,Random,Uniform,39,0.2065,0.2065,20
4,Random,Uniform,40,0.2065,0.2065,20
4,Random,Uniform,41,0.2065,0.2065,20
4,Random,Uniform,42,0.2065,0.2065,20
4,Random,Uniform,43,0.2065,0.2065,20
4,Random,Uniform,44,0.2065,0.2065,20
4,Random,Uniform,45,0.2065,0.2065,20
4,Random,Uniform,46,0.2065,0.2065,20
4,Random,Uniform,47,0.2065,0.2065,20
4,Random,Uniform,48,0.2065,0.2065,20
4,Random,Uniform,49,0.2065,0.2065,20
4,Degree,Uniform,0,0.01,0.582,29
4,Degree,Uniform,1,0.1925,0.582,29
4,Degree,Uniform,2,0.3005,0.582,29
4,Degree,Uniform,3,0.377,0.582,29
4,Degree,Uniform,4,0.422,0.582,29
4,Degree,Uniform,5,0.448,0.582,29
4,Degree,Uniform,6,0.475,0.582,29
4,Degree,Uniform,7,0.4935,0.582,29
4,Degree,Uniform,8,0.5065,0.582,29
4,Degree,Uniform,9,0.515,0.582,29
4,Degree,Uniform,10,0.5215,0.582,29
4,Degree,Uniform,11,0.5285,0.582,29
4,Degree,Uniform,12,0.534,0.582,29
4,Degree,Uniform,13,0.5385,0.582,29
4,Degree,Uniform,14,0.5395,0.582,29
4,Degree,Uniform,15,0.5445,0.582,29
4,Degree,Uniform,16,0.547,0.582,29
4,Degree,Uniform,17,0.5505,0.582,29
4,Degree,Uniform,18,0.554,0.582,29
4,Degree,Uniform,19,0.5555,0.582,29
4,Degree,Uniform,20,0.559,0.582,29
4,Degree,Uniform,21,0.565,0.582,29
4,Degree,Uniform,22,0.571,0.582,29
4,Degree,Uniform,23,0.5765,0.582,29
4,Degree,Uniform,24,0.578,0.582,29
4,Degree,Uniform,25,0.5785,0.582,29
4,Degree,Uniform,26,0.5805,0.582,29
4,Degree,Uniform,27,0.581,0.582,29
4,Degree,Uniform,28,0.5815,0.582,29
4,Degree,Uniform,29,0.582,0.582,29
4,Degree,Uniform,30,0.582,0.582,29
4,Degree,Uniform,31,0.582,0.582,29
4,Degree,Uniform,32,0.582,0.582,29
4,Degree,Uniform,33,0.582,0.582,29
4,Degree,Uniform,34,0.582,0.582,29
4,Degree,Uniform,35,0.582,0.582,29
4,Degree,Uniform,36,0.582,0.582,29
4,Degree,Uniform,37,0.582,0.582,29
4,Degree,Uniform,38,0.582,0.582,29
4,Degree,Uniform,39,0.582,0.582,29
4,Degree,Uniform,40,0.582,0.582,29
4,Degree,Uniform,41,0.582,0.582,29
4,Degree,Uniform,42,0.582,0.582,29
4,Degree,Uniform,43,0.582,0.582,29
4,Degree,Uniform,44,0.582,0.582,29
4,Degree,Uniform,45,0.582,0.582,29
4,Degree,Uniform,46,0.582,0.582,29
4,Degree,Uniform,47,0.582,0.582,29
4,Degree,Uniform,48,0.582,0.582,29
4,Degree,Uniform,49,0.582,0.582,29
4,Betweenness,Uniform,0,0.01,0.5455,28
4,Betweenness,Uniform,1,0.192,0.5455,28
4,Betweenness,Uniform,2,0.3,0.5455,28
4,Betweenness,Uniform,3,0.376,0.5455,28
4,Betweenness,Uniform,4,0.421,0.5455,28
4,Betweenness,Uniform,5,0.4465,0.5455,28
4,Betweenness,Uniform,6,0.4675,0.5455,28
4,Betweenness,Uniform,7,0.481,0.5455,28
4,Betweenness,Uniform,8,0.491,0.5455,28
4,Betweenness,Uniform,9,0.5,0.5455,28
4,Betweenness,Uniform,10,0.505,0.5455,28
4,Betweenness,Uniform,11,0.5075,0.5455,28
4,Betweenness,Uniform,12,0.51,0.5455,28
4,Betweenness,Uniform,13,0.5115,0.5455,28
4,Betweenness,Uniform,14,0.514,0.5455,28
4,Betweenness,Uniform,15,0.5185,0.5455,28
4,Betweenness,Uniform,16,0.5205,0.5455,28
4,Betweenness,Uniform,17,0.522,0.5455,28
4,Betweenness,Uniform,18,0.523,0.5455,28
4,Betweenness,Uniform,19,0.5235,0.5455,28
4,Betweenness,Uniform,20,0.525,0.5455,28
4,Betweenness,Uniform,21,0.5275,0.5455,28
4,Betweenness,Uniform,22,0.531,0.5455,28
4,Betweenness,Uniform,23,0.5345,0.5455,28
4,Betweenness,Uniform,24,0.536,0.5455,28
4,Betweenness,Uniform,25,0.539,0.5455,28
4,Betweenness,Uniform,26,0.54,0.5455,28
4,Betweenness,Uniform,27,0.543,0.5455,28
4,Betweenness,Uniform,28,0.5455,0.5455,28
4,Betweenness,Uniform,29,0.5455,0.5455,28
4,Betweenness,Uniform,30,0.5455,0.5455,28
4,Betweenness,Uniform,31,0.5455,0.5455,28
4,Betweenness,Uniform,32,0.5455,0.5455,28
4,Betweenness,Uniform,33,0.5455,0.5455,28
4,Betweenness,Uniform,34,0.5455,0.5455,28
4,Betweenness,Uniform,35,0.5455,0.5455,28
4,Betweenness,Uniform,36,0.5455,0.5455,28
4,Betweenness,Uniform,37,0.5455,0.5455,28
4,Betweenness,Uniform,38,0.5455,0.5455,28
4,Betweenness,Uniform,39,0.5455,0.5455,28
4,Betweenness,Uniform,40,0.5455,0.5455,28
4,Betweenness,Uniform,41,0.5455,0.5455,28
4,Betweenness,Uniform,42,0.5455,0.5455,28
4,Betweenness,Uniform,43,0.5455,0.5455,28
4,Betweenness,Uniform,44,0.5455,0.5455,28
4,Betweenness,Uniform,45,0.5455,0.5455,28
4,Betweenness,Uniform,46,0.5455,0.5455,28
4,Betweenness,Uniform,47,0.5455,0.5455,28
4,Betweenness,Uniform,48,0.5455,0.5455,28
4,Betweenness,Uniform,49,0.5455,0.5455,28
5,Random,Uniform,0,0.01,0.0195,3
5,Random,Uniform,1,0.017,0.0195,3
5,Random,Uniform,2,0.019,0.0195,3
5,Random,Uniform,3,0.0195,0.0195,3
5,Random,Uniform,4,0.0195,0.0195,3
5,Random,Uniform,5,0.0195,0.0195,3
5,Random,Uniform,6,0.0195,0.0195,3
5,Random,Uniform,7,0.0195,0.0195,3
5,Random,Uniform,8,0.0195,0.0195,3
5,Random,Uniform,9,0.0195,0.0195,3
5,Random,Uniform,10,0.0195,0.0195,3
5,Random,Uniform,11,0.0195,0.0195,3
5,Random,Uniform,12,0.0195,0.0195,3
5,Random,Uniform,13,0.0195,0.0195,3
5,Random,Uniform,14,0.0195,0.0195,3
5,Random,Uniform,15,0.0195,0.0195,3
5,Random,Uniform,16,0.0195,0.0195,3
5,Random,Uniform,17,0.0195,0.0195,3
5,Random,Uniform,18,0.0195,0.0195,3
5,Random,Uniform,19,0.0195,0.0195,3
5,Random,Uniform,20,0.0195,0.0195,3
5,Random,Uniform,21,0.0195,0.0195,3
5,Random,Uniform,22,0.0195,0.0195,3
5,Random,Uniform,23,0.0195,0.0195,3
5,Random,Uniform,24,0.0195,0.0195,3
5,Random,Uniform,25,0.0195,0.0195,3
5,Random,Uniform,26,0.0195,0.0195,3
5,Random,Uniform,27,0.0195,0.0195,3
5,Random,Uniform,28,0.0195,0.0195,3
5,Random,Uniform,29,0.0195,0.0195,3
5,Random,Uniform,30,0.0195,0.0195,3
5,Random,Uniform,31,0.0195,0.0195,3
5,Random,Uniform,32,0.0195,0.0195,3
5,Random,Uniform,33,0.0195,0.0195,3
5,Random,Uniform,34,0.0195,0.0195,3
5,Random,Uniform,35,0.0195,0.0195,3
5,Random,Uniform,36,0.0195,0.0195,3
5,Random,Uniform,37,0.0195,0.0195,3
5,Random,Uniform,38,0.0195,0.0195,3
5,Random,Uniform,39,0.0195,0.0195,3
5,Random,Uniform,40,0.0195,0.0195,3
5,Random,Uniform,41,0.0195,0.0195,3
5,Random,Uniform,42,0.0195,0.0195,3
5,Random,Uniform,43,0.0195,0.0195,3
5,Random,Uniform,44,0.0195,0.0195,3
5,Random,Uniform,45,0.0195,0.0195,3
5,Random,Uniform,46,0.0195,0.0195,3
5,Random,Uniform,47,0.0195,0.0195,3
5,Random,Uniform,48,0.0195,0.0195,3
5,Random,Uniform,49,0.0195,0.0195,3
5,Degree,Uniform,0,0.01,0.3965,11
5,Degree,Uniform,1,0.176,0.3965,11
5,Degree,Uniform,2,0.268,0.3965,11
5,Degree,Uniform,3,0.3175,0.3965,11
5,Degree,Uniform,4,0.3475,0.3965,11
5,Degree,Uniform,5,0.3745,0.3965,11
5,Degree,Uniform,6,0.387,0.3965,11
5,Degree,Uniform,7,0.39,0.3965,11
5,Degree,Uniform,8,0.392,0.3965,11
5,Degree,Uniform,9,0.3935,0.3965,11
5,Degree,Uniform,10,0.395,0.3965,11
5,Degree,Uniform,11,0.3965,0.3965,11
5,Degree,Uniform,12,0.3965,0.3965,11
5,Degree,Uniform,13,0.3965,0.3965,11
5,Degree,Uniform,14,0.3965,0.3965,11
5,Degree,Uniform,15,0.3965,0.3965,11
5,Degree,Uniform,16,0.3965,0.3965,11
5,Degree,Uniform,17,0.3965,0.3965,11
5,Degree,Uniform,18,0.3965,0.3965,11
5,Degree,Uniform,19,0.3965,0.3965,11
5,Degree,Uniform,20,0.3965,0.3965,11
5,Degree,Uniform,21,0.3965,0.3965,11
5,Degree,Uniform,22,0.3965,0.3965,11
5,Degree,Uniform,23,0.3965,0.3965,11
5,Degree,Uniform,24,0.3965,0.3965,11
5,Degree,Uniform,25,0.3965,0.3965,11
5,Degree,Uniform,26,0.3965,0.3965,11
5,Degree,Uniform,27,0.3965,0.3965,11
5,Degree,Uniform,28,0.3965,0.3965,11
5,Degree,Uniform,29,0.3965,0.3965,11
5,Degree,Uniform,30,0.3965,0.3965,11
5,Degree,Uniform,31,0.3965,0.3965,11
5,Degree,Uniform,32,0.3965,0.3965,11
5,Degree,Uniform,33,0.3965,0.3965,11
5,Degree,Uniform,34,0.3965,0.3965,11
5,Degree,Uniform,35,0.3965,0.3965,11
5,Degree,Uniform,36,0.3965,0.3965,11
5,Degree,Uniform,37,0.3965,0.3965,11
5,Degree,Uniform,38,0.3965,0.3965,11
5,Degree,Uniform,39,0.3965,0.3965,11
5,Degree,Uniform,40,0.3965,0.3965,11
5,Degree,Uniform,41,0.3965,0.3965,11
5,Degree,Uniform,42,0.3965,0.3965,11
5,Degree,Uniform,43,0.3965,0.3965,11
5,Degree,Uniform,44,0.3965,0.3965,11
5,Degree,Uniform,45,0.3965,0.3965,11
5,Degree,Uniform,46,0.3965,0.3965,11
5,Degree,Uniform,47,0.3965,0.3965,11
5,Degree,Uniform,48,0.3965,0.3965,11
5,Degree,Uniform,49,0.3965,0.3965,11
5,Betweenness,Uniform,0,0.01,0.4125,11
5,Betweenness,Uniform,1,0.1775,0.4125,11
5,Betweenness,Uniform,2,0.2735,0.4125,11
5,Betweenness,Uniform,3,0.331,0.4125,11
5,Betweenness,Uniform,4,0.362,0.4125,11
5,Betweenness,Uniform,5,0.3855,0.4125,11
5,Betweenness,Uniform,6,0.3975,0.4125,11
5,Betweenness,Uniform,7,0.403,0.4125,11
5,Betweenness,Uniform,8,0.408,0.4125,11
5,Betweenness,Uniform,9,0.411,0.4125,11
5,Betweenness,Uniform,10,0.412,0.4125,11
5,Betweenness,Uniform,11,0.4125,0.4125,11
5,Betweenness,Uniform,12,0.4125,0.4125,11
5,Betweenness,Uniform,13,0.4125,0.4125,11
5,Betweenness,Uniform,14,0.4125,0.4125,11
5,Betweenness,Uniform,15,0.4125,0.4125,11
5,Betweenness,Uniform,16,0.4125,0.4125,11
5,Betweenness,Uniform,17,0.4125,0.4125,11
5,Betweenness,Uniform,18,0.4125,0.4125,11
5,Betweenness,Uniform,19,0.4125,0.4125,11
5,Betweenness,Uniform,20,0.4125,0.4125,11
5,Betweenness,Uniform,21,0.4125,0.4125,11
5,Betweenness,Uniform,22,0.4125,0.4125,11
5,Betweenness,Uniform,23,0.4125,0.4125,11
5,Betweenness,Uniform,24,0.4125,0.4125,11
5,Betweenness,Uniform,25,0.4125,0.4125,11
5,Betweenness,Uniform,26,0.4125,0.4125,11
5,Betweenness,Uniform,27,0.4125,0.4125,11
5,Betweenness,Uniform,28,0.4125,0.4125,11
5,Betweenness,Uniform,29,0.4125,0.4125,11
5,Betweenness,Uniform,30,0.4125,0.4125,11
5,Betweenness,Uniform,31,0.4125,0.4125,11
5,Betweenness,Uniform,32,0.4125,0.4125,11
5,Betweenness,Uniform,33,0.4125,0.4125,11
