Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
159,Random,Beta_Low,0.9955,21
159,Degree,Beta_Low,0.9955,6
159,Betweenness,Beta_Low,0.9955,6
159,Random,Beta_Mid,0.0115,1
159,Degree,Beta_Mid,0.0565,5
159,Betweenness,Beta_Mid,0.075,8
159,Random,Beta_High,0.0115,1
159,Degree,Beta_High,0.011,1
159,Betweenness,Beta_High,0.012,1
159,Random,Normal,0.0185,3
159,Degree,Normal,0.9955,15
159,Betweenness,Normal,0.9955,15
159,Random,Constant_0.4,0.01,0
159,Degree,Constant_0.4,0.0165,2
159,Betweenness,Constant_0.4,0.021,2
160,Random,Fixed_0.2,0.0125,2
160,Degree,Fixed_0.2,0.9955,9
160,Betweenness,Fixed_0.2,0.9955,9
160,Random,Uniform,0.2855,41
160,Degree,Uniform,0.655,39
160,Betweenness,Uniform,0.6725,26
160,Random,Beta_Low,0.996,27
160,Degree,Beta_Low,0.9955,9
160,Betweenness,Beta_Low,0.9955,8
160,Random,Beta_Mid,0.013,2
160,Degree,Beta_Mid,0.053,5
160,Betweenness,Beta_Mid,0.055,8
160,Random,Beta_High,0.0105,1
160,Degree,Beta_High,0.0105,1
160,Betweenness,Beta_High,0.0115,1
160,Random,Normal,0.0105,1
160,Degree,Normal,0.9955,14
160,Betweenness,Normal,0.9955,14
160,Random,Constant_0.4,0.01,0
160,Degree,Constant_0.4,0.0165,2
160,Betweenness,Constant_0.4,0.021,2
161,Random,Fixed_0.2,0.01,0
161,Degree,Fixed_0.2,0.9955,9
161,Betweenness,Fixed_0.2,0.9955,9
161,Random,Uniform,0.3955,26
161,Degree,Uniform,0.7365,34
161,Betweenness,Uniform,0.707,30
161,Random,Beta_Low,0.9955,16
161,Degree,Beta_Low,0.9955,8
161,Betweenness,Beta_Low,0.9955,8
161,Random,Beta_Mid,0.0145,4
161,Degree,Beta_Mid,0.0555,4
161,Betweenness,Beta_Mid,0.067,10
161,Random,Beta_High,0.01,0
161,Degree,Beta_High,0.0115,1
161,Betweenness,Beta_High,0.0125,1
161,Random,Normal,0.012,2
161,Degree,Normal,0.9955,15
161,Betweenness,Normal,0.9955,15
161,Random,Constant_0.4,0.01,0
161,Degree,Constant_0.4,0.0165,2
161,Betweenness,Constant_0.4,0.021,2
162,Random,Fixed_0.2,0.015,2
162,Degree,Fixed_0.2,0.9955,9
162,Betweenness,Fixed_0.2,0.9955,9
162,Random,Uniform,0.423,35
162,Degree,Uniform,0.8,50
162,Betweenness,Uniform,0.7405,45
162,Random,Beta_Low,0.024,6
162,Degree,Beta_Low,0.9955,8
162,Betweenness,Beta_Low,0.9955,8
162,Random,Beta_Mid,0.011,2
162,Degree,Beta_Mid,0.0585,5
162,Betweenness,Beta_Mid,0.059,8
162,Random,Beta_High,0.0105,1
162,Degree,Beta_High,0.0105,1
162,Betweenness,Beta_High,0.012,1
162,Random,Normal,0.022,5
162,Degree,Normal,0.9955,15
162,Betweenness,Normal,0.9955,15
162,Random,Constant_0.4,0.01,0
162,Degree,Constant_0.4,0.0165,2
162,Betweenness,Constant_0.4,0.021,2
163,Random,Fixed_0.2,0.0125,1
163,Degree,Fixed_0.2,0.9955,9
163,Betweenness,Fixed_0.2,0.9955,9
163,Random,Uniform,0.0635,11
163,Degree,Uniform,0.512,30
163,Betweenness,Uniform,0.5235,24
163,Random,Beta_Low,0.9955,20
163,Degree,Beta_Low,0.9955,7
163,Betweenness,Beta_Low,0.9955,7
163,Random,Beta_Mid,0.0115,1
163,Degree,Beta_Mid,0.0595,6
163,Betweenness,Beta_Mid,0.0645,6
163,Random,Beta_High,0.01,0
163,Degree,Beta_High,0.0115,1
163,Betweenness,Beta_High,0.0135,1
163,Random,Normal,0.019,4
163,Degree,Normal,0.9955,15
163,Betweenness,Normal,0.1015,13
163,Random,Constant_0.4,0.01,0
163,Degree,Constant_0.4,0.0165,2
163,Betweenness,Constant_0.4,0.021,2
164,Random,Fixed_0.2,0.0125,2
164,Degree,Fixed_0.2,0.9955,9
164,Betweenness,Fixed_0.2,0.9955,9
164,Random,Uniform,0.146,14
164,Degree,Uniform,0.619,24
164,Betweenness,Uniform,0.632,22
164,Random,Beta_Low,0.018,3
164,Degree,Beta_Low,0.9955,7
164,Betweenness,Beta_Low,0.9955,7
164,Random,Beta_Mid,0.0135,5
164,Degree,Beta_Mid,0.0975,11
164,Betweenness,Beta_Mid,0.0875,11
164,Random,Beta_High,0.0105,1
164,Degree,Beta_High,0.0125,1
164,Betweenness,Beta_High,0.0135,1
164,Random,Normal,0.014,2
164,Degree,Normal,0.9955,16
164,Betweenness,Normal,0.9955,16
164,Random,Constant_0.4,0.0105,1
164,Degree,Constant_0.4,0.0165,2
164,Betweenness,Constant_0.4,0.021,2
165,Random,Fixed_0.2,0.0115,1
165,Degree,Fixed_0.2,0.9955,9
165,Betweenness,Fixed_0.2,0.9955,9
165,Random,Uniform,0.164,25
165,Degree,Uniform,0.57,30
165,Betweenness,Uniform,0.569,41
165,Random,Beta_Low,0.021,4
165,Degree,Beta_Low,0.9955,7
165,Betweenness,Beta_Low,0.9955,8
165,Random,Beta_Mid,0.013,1
165,Degree,Beta_Mid,0.062,7
165,Betweenness,Beta_Mid,0.0595,6
165,Random,Beta_High,0.011,1
165,Degree,Beta_High,0.0115,1
165,Betweenness,Beta_High,0.0135,1
165,Random,Normal,0.0125,2
165,Degree,Normal,0.9955,15
165,Betweenness,Normal,0.9955,15
165,Random,Constant_0.4,0.0105,1
165,Degree,Constant_0.4,0.0165,2
165,Betweenness,Constant_0.4,0.021,2
166,Random,Fixed_0.2,0.012,1
166,Degree,Fixed_0.2,0.9955,9
166,Betweenness,Fixed_0.2,0.9955,9
166,Random,Uniform,0.1085,20
166,Degree,Uniform,0.64,28
166,Betweenness,Uniform,0.609,26
166,Random,Beta_Low,0.996,17
166,Degree,Beta_Low,0.9955,7
166,Betweenness,Beta_Low,0.9955,7
166,Random,Beta_Mid,0.0155,4
166,Degree,Beta_Mid,0.055,5
166,Betweenness,Beta_Mid,0.057,4
166,Random,Beta_High,0.01,0
166,Degree,Beta_High,0.011,1
166,Betweenness,Beta_High,0.012,1
166,Random,Normal,0.012,1
166,Degree,Normal,0.9955,20
166,Betweenness,Normal,0.9955,18
166,Random,Constant_0.4,0.01,0
166,Degree,Constant_0.4,0.0165,2
166,Betweenness,Constant_0.4,0.021,2
167,Random,Fixed_0.2,0.012,2
167,Degree,Fixed_0.2,0.9955,9
167,Betweenness,Fixed_0.2,0.9955,9
167,Random,Uniform,0.026,4
167,Degree,Uniform,0.6275,24
167,Betweenness,Uniform,0.6265,25
167,Random,Beta_Low,0.9955,24
167,Degree,Beta_Low,0.9955,8
167,Betweenness,Beta_Low,0.9955,8
167,Random,Beta_Mid,0.0115,1
167,Degree,Beta_Mid,0.0615,6
167,Betweenness,Beta_Mid,0.076,7
167,Random,Beta_High,0.01,0
167,Degree,Beta_High,0.0105,1
167,Betweenness,Beta_High,0.0135,1
167,Random,Normal,0.013,2
167,Degree,Normal,0.9955,15
167,Betweenness,Normal,0.9955,16
167,Random,Constant_0.4,0.01,0
167,Degree,Constant_0.4,0.0165,2
167,Betweenness,Constant_0.4,0.021,2
168,Random,Fixed_0.2,0.011,1
168,Degree,Fixed_0.2,0.9955,9
168,Betweenness,Fixed_0.2,0.9955,9
168,Random,Uniform,0.197,35
168,Degree,Uniform,0.8275,30
168,Betweenness,Uniform,0.8275,34
168,Random,Beta_Low,0.017,5
168,Degree,Beta_Low,0.9955,7
168,Betweenness,Beta_Low,0.9955,7
168,Random,Beta_Mid,0.013,3
168,Degree,Beta_Mid,0.062,5
168,Betweenness,Beta_Mid,0.073,10
168,Random,Beta_High,0.01,0
168,Degree,Beta_High,0.011,1
168,Betweenness,Beta_High,0.0125,1
168,Random,Normal,0.0165,2
168,Degree,Normal,0.9955,13
168,Betweenness,Normal,0.9955,14
168,Random,Constant_0.4,0.01,0
168,Degree,Constant_0.4,0.0165,2
168,Betweenness,Constant_0.4,0.021,2
169,Random,Fixed_0.2,0.0115,2
169,Degree,Fixed_0.2,0.9955,9
169,Betweenness,Fixed_0.2,0.9955,9
169,Random,Uniform,0.4095,50
169,Degree,Uniform,0.884,43
169,Betweenness,Uniform,0.9005,35
169,Random,Beta_Low,0.019,4
169,Degree,Beta_Low,0.9955,7
169,Betweenness,Beta_Low,0.9955,7
169,Random,Beta_Mid,0.011,1
169,Degree,Beta_Mid,0.068,8
169,Betweenness,Beta_Mid,0.071,9
169,Random,Beta_High,0.01,0
169,Degree,Beta_High,0.0105,1
169,Betweenness,Beta_High,0.0115,1
169,Random,Normal,0.0125,1
169,Degree,Normal,0.9955,16
169,Betweenness,Normal,0.9955,17
169,Random,Constant_0.4,0.01,0
169,Degree,Constant_0.4,0.0165,2
169,Betweenness,Constant_0.4,0.021,2
170,Random,Fixed_0.2,0.0105,1
170,Degree,Fixed_0.2,0.9955,9
170,Betweenness,Fixed_0.2,0.9955,9
170,Random,Uniform,0.0865,16
170,Degree,Uniform,0.6445,28
170,Betweenness,Uniform,0.632,31
170,Random,Beta_Low,0.02,3
170,Degree,Beta_Low,0.9955,7
170,Betweenness,Beta_Low,0.9955,7
170,Random,Beta_Mid,0.0115,1
170,Degree,Beta_Mid,0.0515,4
170,Betweenness,Beta_Mid,0.053,3
170,Random,Beta_High,0.01,0
170,Degree,Beta_High,0.0115,1
170,Betweenness,Beta_High,0.0125,1
170,Random,Normal,0.0145,2
170,Degree,Normal,0.9955,17
170,Betweenness,Normal,0.9955,17
170,Random,Constant_0.4,0.01,0
170,Degree,Constant_0.4,0.0165,2
170,Betweenness,Constant_0.4,0.021,2
171,Random,Fixed_0.2,0.01,0
171,Degree,Fixed_0.2,0.9955,9
171,Betweenness,Fixed_0.2,0.9955,9
171,Random,Uniform,0.3695,50
171,Degree,Uniform,0.78,28
171,Betweenness,Uniform,0.78,27
171,Random,Beta_Low,0.9955,35
171,Degree,Beta_Low,0.9955,7
171,Betweenness,Beta_Low,0.9955,7
171,Random,Beta_Mid,0.0115,2
171,Degree,Beta_Mid,0.0745,8
171,Betweenness,Beta_Mid,0.076,7
171,Random,Beta_High,0.01,0
171,Degree,Beta_High,0.011,1
171,Betweenness,Beta_High,0.0125,1
171,Random,Normal,0.014,1
171,Degree,Normal,0.9955,14
171,Betweenness,Normal,0.9955,16
171,Random,Constant_0.4,0.01,0
171,Degree,Constant_0.4,0.0165,2
171,Betweenness,Constant_0.4,0.021,2
172,Random,Fixed_0.2,0.013,2
172,Degree,Fixed_0.2,0.9955,9
172,Betweenness,Fixed_0.2,0.9955,9
172,Random,Uniform,0.1645,24
172,Degree,Uniform,0.641,50
172,Betweenness,Uniform,0.616,38
172,Random,Beta_Low,0.0305,7
172,Degree,Beta_Low,0.9955,7
172,Betweenness,Beta_Low,0.9955,7
172,Random,Beta_Mid,0.01,0
172,Degree,Beta_Mid,0.059,7
172,Betweenness,Beta_Mid,0.07,10
172,Random,Beta_High,0.0105,1
172,Degree,Beta_High,0.012,1
172,Betweenness,Beta_High,0.0135,1
172,Random,Normal,0.0125,2
172,Degree,Normal,0.068,6
172,Betweenness,Normal,0.064,5
172,Random,Constant_0.4,0.0105,1
172,Degree,Constant_0.4,0.0165,2
172,Betweenness,Constant_0.4,0.021,2
173,Random,Fixed_0.2,0.012,1
173,Degree,Fixed_0.2,0.9955,9
173,Betweenness,Fixed_0.2,0.9955,9
173,Random,Uniform,0.0985,15
173,Degree,Uniform,0.7705,50
173,Betweenness,Uniform,0.851,42
173,Random,Beta_Low,0.0415,12
173,Degree,Beta_Low,0.9955,7
173,Betweenness,Beta_Low,0.9955,7
173,Random,Beta_Mid,0.0105,1
173,Degree,Beta_Mid,0.041,4
173,Betweenness,Beta_Mid,0.049,3
173,Random,Beta_High,0.01,0
173,Degree,Beta_High,0.0125,2
173,Betweenness,Beta_High,0.0145,2
173,Random,Normal,0.0135,1
173,Degree,Normal,0.9955,21
173,Betweenness,Normal,0.9955,19
173,Random,Constant_0.4,0.01,0
173,Degree,Constant_0.4,0.0165,2
173,Betweenness,Constant_0.4,0.021,2
174,Random,Fixed_0.2,0.013,3
174,Degree,Fixed_0.2,0.9955,9
174,Betweenness,Fixed_0.2,0.9955,9
174,Random,Uniform,0.0805,11
174,Degree,Uniform,0.623,44
174,Betweenness,Uniform,0.644,35
174,Random,Beta_Low,0.9955,17
174,Degree,Beta_Low,0.9955,6
174,Betweenness,Beta_Low,0.9955,6
174,Random,Beta_Mid,0.011,1
174,Degree,Beta_Mid,0.0635,9
174,Betweenness,Beta_Mid,0.0575,5
174,Random,Beta_High,0.01,0
174,Degree,Beta_High,0.012,1
174,Betweenness,Beta_High,0.0135,1
174,Random,Normal,0.0175,3
174,Degree,Normal,0.9955,13
174,Betweenness,Normal,0.9955,14
174,Random,Constant_0.4,0.01,0
174,Degree,Constant_0.4,0.0165,2
174,Betweenness,Constant_0.4,0.021,2
175,Random,Fixed_0.2,0.0135,4
175,Degree,Fixed_0.2,0.9955,9
175,Betweenness,Fixed_0.2,0.9955,9
175,Random,Uniform,0.454,48
175,Degree,Uniform,0.7755,28
175,Betweenness,Uniform,0.7755,28
175,Random,Beta_Low,0.0165,3
175,Degree,Beta_Low,0.9955,7
175,Betweenness,Beta_Low,0.9955,8
175,Random,Beta_Mid,0.0105,1
175,Degree,Beta_Mid,0.0705,9
175,Betweenness,Beta_Mid,0.0795,7
175,Random,Beta_High,0.0105,1
175,Degree,Beta_High,0.014,1
175,Betweenness,Beta_High,0.0155,1
175,Random,Normal,0.015,2
175,Degree,Normal,0.9955,14
175,Betweenness,Normal,0.9955,14
175,Random,Constant_0.4,0.01,0
175,Degree,Constant_0.4,0.0165,2
175,Betweenness,Constant_0.4,0.021,2
176,Random,Fixed_0.2,0.011,1
176,Degree,Fixed_0.2,0.9955,9
176,Betweenness,Fixed_0.2,0.9955,9
176,Random,Uniform,0.2875,40
176,Degree,Uniform,0.7805,32
176,Betweenness,Uniform,0.7875,28
176,Random,Beta_Low,0.9955,25
176,Degree,Beta_Low,0.9955,7
176,Betweenness,Beta_Low,0.9955,7
176,Random,Beta_Mid,0.0105,1
176,Degree,Beta_Mid,0.0585,7
176,Betweenness,Beta_Mid,0.067,12
176,Random,Beta_High,0.01,0
176,Degree,Beta_High,0.0105,1
176,Betweenness,Beta_High,0.013,1
176,Random,Normal,0.0135,1
176,Degree,Normal,0.9955,15
176,Betweenness,Normal,0.9955,16
176,Random,Constant_0.4,0.0105,1
176,Degree,Constant_0.4,0.0165,2
176,Betweenness,Constant_0.4,0.021,2
177,Random,Fixed_0.2,0.012,3
177,Degree,Fixed_0.2,0.9955,9
177,Betweenness,Fixed_0.2,0.9955,9
177,Random,Uniform,0.0895,23
177,Degree,Uniform,0.5555,23
177,Betweenness,Uniform,0.6285,35
177,Random,Beta_Low,0.9955,20
177,Degree,Beta_Low,0.9955,7
177,Betweenness,Beta_Low,0.9955,7
177,Random,Beta_Mid,0.01,0
177,Degree,Beta_Mid,0.0595,7
177,Betweenness,Beta_Mid,0.0665,6
177,Random,Beta_High,0.01,0
177,Degree,Beta_High,0.0125,1
177,Betweenness,Beta_High,0.0135,1
177,Random,Normal,0.015,1
177,Degree,Normal,0.9955,17
177,Betweenness,Normal,0.9955,16
177,Random,Constant_0.4,0.0105,1
177,Degree,Constant_0.4,0.0165,2
177,Betweenness,Constant_0.4,0.021,2
178,Random,Fixed_0.2,0.015,2
178,Degree,Fixed_0.2,0.9955,9
178,Betweenness,Fixed_0.2,0.9955,9
178,Random,Uniform,0.107,17
178,Degree,Uniform,0.6635,25
178,Betweenness,Uniform,0.668,25
178,Random,Beta_Low,0.0355,15
178,Degree,Beta_Low,0.9955,7
178,Betweenness,Beta_Low,0.9955,7
178,Random,Beta_Mid,0.0135,3
178,Degree,Beta_Mid,0.065,9
178,Betweenness,Beta_Mid,0.066,6
178,Random,Beta_High,0.01,0
178,Degree,Beta_High,0.0115,1
178,Betweenness,Beta_High,0.013,1
178,Random,Normal,0.0125,1
178,Degree,Normal,0.9955,15
178,Betweenness,Normal,0.9955,14
178,Random,Constant_0.4,0.01,0
178,Degree,Constant_0.4,0.0165,2
178,Betweenness,Constant_0.4,0.021,2
179,Random,Fixed_0.2,0.012,2
179,Degree,Fixed_0.2,0.9955,9
179,Betweenness,Fixed_0.2,0.9955,9
179,Random,Uniform,0.1875,18
179,Degree,Uniform,0.6335,37
179,Betweenness,Uniform,0.625,43
179,Random,Beta_Low,0.0185,2
179,Degree,Beta_Low,0.9955,7
179,Betweenness,Beta_Low,0.9955,7
179,Random,Beta_Mid,0.013,2
179,Degree,Beta_Mid,0.062,5
179,Betweenness,Beta_Mid,0.069,5
179,Random,Beta_High,0.01,0
179,Degree,Beta_High,0.011,1
179,Betweenness,Beta_High,0.0135,1
179,Random,Normal,0.0215,2
179,Degree,Normal,0.9955,17
179,Betweenness,Normal,0.9955,18
179,Random,Constant_0.4,0.011,1
179,Degree,Constant_0.4,0.0165,2
179,Betweenness,Constant_0.4,0.021,2
180,Random,Fixed_0.2,0.0145,4
180,Degree,Fixed_0.2,0.9955,9
180,Betweenness,Fixed_0.2,0.9955,9
180,Random,Uniform,0.0605,9
180,Degree,Uniform,0.692,35
180,Betweenness,Uniform,0.6895,37
180,Random,Beta_Low,0.0695,14
180,Degree,Beta_Low,0.994,7
180,Betweenness,Beta_Low,0.994,7
180,Random,Beta_Mid,0.01,0
180,Degree,Beta_Mid,0.047,4
180,Betweenness,Beta_Mid,0.056,5
180,Random,Beta_High,0.01,0
180,Degree,Beta_High,0.012,2
180,Betweenness,Beta_High,0.0135,2
180,Random,Normal,0.018,3
180,Degree,Normal,0.9955,14
180,Betweenness,Normal,0.9955,14
180,Random,Constant_0.4,0.0105,1
180,Degree,Constant_0.4,0.0165,2
180,Betweenness,Constant_0.4,0.021,2
181,Random,Fixed_0.2,0.011,1
181,Degree,Fixed_0.2,0.9955,9
181,Betweenness,Fixed_0.2,0.9955,9
181,Random,Uniform,0.1475,16
181,Degree,Uniform,0.659,45
181,Betweenness,Uniform,0.6635,37
181,Random,Beta_Low,0.9955,23
181,Degree,Beta_Low,0.9955,8
181,Betweenness,Beta_Low,0.9955,8
181,Random,Beta_Mid,0.0115,1
181,Degree,Beta_Mid,0.063,7
181,Betweenness,Beta_Mid,0.072,7
181,Random,Beta_High,0.0105,1
181,Degree,Beta_High,0.0115,1
181,Betweenness,Beta_High,0.0125,1
181,Random,Normal,0.012,2
181,Degree,Normal,0.9955,15
181,Betweenness,Normal,0.9955,16
181,Random,Constant_0.4,0.01,0
181,Degree,Constant_0.4,0.0165,2
181,Betweenness,Constant_0.4,0.021,2
182,Random,Fixed_0.2,0.012,1
182,Degree,Fixed_0.2,0.9955,9
182,Betweenness,Fixed_0.2,0.9955,9
182,Random,Uniform,0.0775,22
182,Degree,Uniform,0.88,37
182,Betweenness,Uniform,0.882,35
182,Random,Beta_Low,0.015,2
182,Degree,Beta_Low,0.9955,8
182,Betweenness,Beta_Low,0.9955,7
182,Random,Beta_Mid,0.013,1
182,Degree,Beta_Mid,0.051,5
182,Betweenness,Beta_Mid,0.06,5
182,Random,Beta_High,0.01,0
182,Degree,Beta_High,0.012,1
182,Betweenness,Beta_High,0.013,1
182,Random,Normal,0.012,2
182,Degree,Normal,0.9955,16
182,Betweenness,Normal,0.9955,16
182,Random,Constant_0.4,0.01,0
182,Degree,Constant_0.4,0.0165,2
182,Betweenness,Constant_0.4,0.021,2
183,Random,Fixed_0.2,0.011,1
183,Degree,Fixed_0.2,0.9955,9
183,Betweenness,Fixed_0.2,0.9955,9
183,Random,Uniform,0.06,13
183,Degree,Uniform,0.6075,26
183,Betweenness,Uniform,0.599,24
183,Random,Beta_Low,0.023,4
183,Degree,Beta_Low,0.9955,7
183,Betweenness,Beta_Low,0.9955,7
183,Random,Beta_Mid,0.0115,1
183,Degree,Beta_Mid,0.054,4
183,Betweenness,Beta_Mid,0.0695,6
183,Random,Beta_High,0.01,0
183,Degree,Beta_High,0.011,1
183,Betweenness,Beta_High,0.013,1
183,Random,Normal,0.0135,1
183,Degree,Normal,0.9955,14
183,Betweenness,Normal,0.9955,15
183,Random,Constant_0.4,0.01,0
183,Degree,Constant_0.4,0.0165,2
183,Betweenness,Constant_0.4,0.021,2
184,Random,Fixed_0.2,0.0115,2
184,Degree,Fixed_0.2,0.9955,9
184,Betweenness,Fixed_0.2,0.9955,9
184,Random,Uniform,0.164,29
184,Degree,Uniform,0.7085,49
184,Betweenness,Uniform,0.5825,25
184,Random,Beta_Low,0.0205,4
184,Degree,Beta_Low,0.9955,8
184,Betweenness,Beta_Low,0.9955,8
184,Random,Beta_Mid,0.0115,1
184,Degree,Beta_Mid,0.064,10
184,Betweenness,Beta_Mid,0.0665,6
184,Random,Beta_High,0.01,0
184,Degree,Beta_High,0.0125,1
184,Betweenness,Beta_High,0.0135,1
184,Random,Normal,0.0145,1
184,Degree,Normal,0.081,9
184,Betweenness,Normal,0.9955,17
184,Random,Constant_0.4,0.01,0
184,Degree,Constant_0.4,0.0165,2
184,Betweenness,Constant_0.4,0.021,2
185,Random,Fixed_0.2,0.014,2
185,Degree,Fixed_0.2,0.9955,9
185,Betweenness,Fixed_0.2,0.9955,9
185,Random,Uniform,0.5935,46
185,Degree,Uniform,0.693,34
185,Betweenness,Uniform,0.705,28
185,Random,Beta_Low,0.0125,1
185,Degree,Beta_Low,0.9955,8
185,Betweenness,Beta_Low,0.9955,9
185,Random,Beta_Mid,0.0115,1
185,Degree,Beta_Mid,0.0705,5
185,Betweenness,Beta_Mid,0.07,5
185,Random,Beta_High,0.01,0
185,Degree,Beta_High,0.0115,1
185,Betweenness,Beta_High,0.0125,1
185,Random,Normal,0.01,0
185,Degree,Normal,0.9955,25
185,Betweenness,Normal,0.9955,23
185,Random,Constant_0.4,0.0105,1
185,Degree,Constant_0.4,0.0165,2
185,Betweenness,Constant_0.4,0.021,2
186,Random,Fixed_0.2,0.011,1
186,Degree,Fixed_0.2,0.9955,9
186,Betweenness,Fixed_0.2,0.9955,9
186,Random,Uniform,0.083,19
186,Degree,Uniform,0.8545,23
186,Betweenness,Uniform,0.858,27
186,Random,Beta_Low,0.9955,14
186,Degree,Beta_Low,0.9955,7
186,Betweenness,Beta_Low,0.9955,6
186,Random,Beta_Mid,0.013,4
186,Degree,Beta_Mid,0.07,10
186,Betweenness,Beta_Mid,0.08,9
186,Random,Beta_High,0.01,0
186,Degree,Beta_High,0.011,1
186,Betweenness,Beta_High,0.012,1
186,Random,Normal,0.0135,2
186,Degree,Normal,0.9955,15
186,Betweenness,Normal,0.9955,16
186,Random,Constant_0.4,0.0105,1
186,Degree,Constant_0.4,0.0165,2
186,Betweenness,Constant_0.4,0.021,2
187,Random,Fixed_0.2,0.01,0
187,Degree,Fixed_0.2,0.9955,9
187,Betweenness,Fixed_0.2,0.9955,9
187,Random,Uniform,0.071,17
187,Degree,Uniform,0.5955,25
187,Betweenness,Uniform,0.6065,27
187,Random,Beta_Low,0.9955,18
187,Degree,Beta_Low,0.9955,7
187,Betweenness,Beta_Low,0.9955,7
187,Random,Beta_Mid,0.0135,2
187,Degree,Beta_Mid,0.0705,8
187,Betweenness,Beta_Mid,0.07,7
187,Random,Beta_High,0.01,0
187,Degree,Beta_High,0.012,1
187,Betweenness,Beta_High,0.014,1
187,Random,Normal,0.014,2
187,Degree,Normal,0.9955,13
187,Betweenness,Normal,0.9955,14
187,Random,Constant_0.4,0.01,0
187,Degree,Constant_0.4,0.0165,2
187,Betweenness,Constant_0.4,0.021,2
188,Random,Fixed_0.2,0.0115,1
188,Degree,Fixed_0.2,0.9955,9
188,Betweenness,Fixed_0.2,0.9955,9
188,Random,Uniform,0.222,35
188,Degree,Uniform,0.772,37
188,Betweenness,Uniform,0.772,37
188,Random,Beta_Low,0.9955,21
188,Degree,Beta_Low,0.9955,7
188,Betweenness,Beta_Low,0.9955,8
188,Random,Beta_Mid,0.012,2
188,Degree,Beta_Mid,0.128,17
188,Betweenness,Beta_Mid,0.1825,23
188,Random,Beta_High,0.0105,1
188,Degree,Beta_High,0.0105,1
188,Betweenness,Beta_High,0.0115,1
188,Random,Normal,0.0105,1
188,Degree,Normal,0.9955,16
188,Betweenness,Normal,0.9955,16
188,Random,Constant_0.4,0.0105,1
188,Degree,Constant_0.4,0.0165,2
188,Betweenness,Constant_0.4,0.021,2
189,Random,Fixed_0.2,0.0125,2
189,Degree,Fixed_0.2,0.9955,9
189,Betweenness,Fixed_0.2,0.9955,9
189,Random,Uniform,0.532,50
189,Degree,Uniform,0.721,34
189,Betweenness,Uniform,0.7305,31
189,Random,Beta_Low,0.0165,3
189,Degree,Beta_Low,0.9955,7
189,Betweenness,Beta_Low,0.9955,7
189,Random,Beta_Mid,0.0155,2
189,Degree,Beta_Mid,0.0415,2
189,Betweenness,Beta_Mid,0.0635,10
189,Random,Beta_High,0.01,0
189,Degree,Beta_High,0.0115,1
189,Betweenness,Beta_High,0.013,1
189,Random,Normal,0.0155,3
189,Degree,Normal,0.9955,14
189,Betweenness,Normal,0.9955,15
189,Random,Constant_0.4,0.011,1
189,Degree,Constant_0.4,0.0165,2
189,Betweenness,Constant_0.4,0.021,2
190,Random,Fixed_0.2,0.0105,1
190,Degree,Fixed_0.2,0.9955,9
190,Betweenness,Fixed_0.2,0.9955,9
190,Random,Uniform,0.06,10
190,Degree,Uniform,0.736,42
190,Betweenness,Uniform,0.7015,34
190,Random,Beta_Low,0.0165,3
190,Degree,Beta_Low,0.9955,7
190,Betweenness,Beta_Low,0.9955,7
190,Random,Beta_Mid,0.0115,2
190,Degree,Beta_Mid,0.086,11
190,Betweenness,Beta_Mid,0.071,11
190,Random,Beta_High,0.01,0
190,Degree,Beta_High,0.0105,1
190,Betweenness,Beta_High,0.012,1
190,Random,Normal,0.0125,1
190,Degree,Normal,0.9955,16
190,Betweenness,Normal,0.9955,16
190,Random,Constant_0.4,0.01,0
190,Degree,Constant_0.4,0.0165,2
190,Betweenness,Constant_0.4,0.021,2
191,Random,Fixed_0.2,0.015,4
191,Degree,Fixed_0.2,0.9955,9
191,Betweenness,Fixed_0.2,0.9955,9
191,Random,Uniform,0.029,4
191,Degree,Uniform,0.4475,21
191,Betweenness,Uniform,0.4435,26
191,Random,Beta_Low,0.9955,22
191,Degree,Beta_Low,0.9955,8
191,Betweenness,Beta_Low,0.9955,8
191,Random,Beta_Mid,0.012,2
191,Degree,Beta_Mid,0.0525,5
191,Betweenness,Beta_Mid,0.0625,8
191,Random,Beta_High,0.01,0
191,Degree,Beta_High,0.012,1
191,Betweenness,Beta_High,0.0135,1
191,Random,Normal,0.012,1
191,Degree,Normal,0.9955,14
191,Betweenness,Normal,0.9955,15
191,Random,Constant_0.4,0.01,0
191,Degree,Constant_0.4,0.0165,2
191,Betweenness,Constant_0.4,0.021,2
192,Random,Fixed_0.2,0.0115,1
192,Degree,Fixed_0.2,0.9955,9
192,Betweenness,Fixed_0.2,0.9955,9
192,Random,Uniform,0.1685,31
192,Degree,Uniform,0.6545,22
192,Betweenness,Uniform,0.6345,21
192,Random,Beta_Low,0.017,3
192,Degree,Beta_Low,0.9955,8
192,Betweenness,Beta_Low,0.9955,8
192,Random,Beta_Mid,0.0105,1
192,Degree,Beta_Mid,0.053,5
192,Betweenness,Beta_Mid,0.054,5
192,Random,Beta_High,0.01,0
192,Degree,Beta_High,0.0115,1
192,Betweenness,Beta_High,0.013,1
192,Random,Normal,0.013,3
192,Degree,Normal,0.9955,13
192,Betweenness,Normal,0.9955,14
192,Random,Constant_0.4,0.01,0
192,Degree,Constant_0.4,0.0165,2
192,Betweenness,Constant_0.4,0.021,2
193,Random,Fixed_0.2,0.012,2
