Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
449,Betweenness,Fixed_0.2,1.0,4
449,Random,Uniform,0.027,3
449,Degree,Uniform,0.47,12
449,Betweenness,Uniform,0.464,12
449,Random,Beta_Low,1.0,16
449,Degree,Beta_Low,1.0,7
449,Betweenness,Beta_Low,1.0,7
449,Random,Beta_Mid,0.0155,1
449,Degree,Beta_Mid,0.2985,10
449,Betweenness,Beta_Mid,0.307,12
449,Random,"Beta_High, Normal, Constant_0.4",0.014,1
449,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
449,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
450,Random,Fixed_0.2,1.0,7
450,Degree,Fixed_0.2,1.0,4
450,Betweenness,Fixed_0.2,1.0,4
450,Random,Uniform,0.0365,6
450,Degree,Uniform,0.539,17
450,Betweenness,Uniform,0.513,16
450,Random,Beta_Low,1.0,18
450,Degree,Beta_Low,1.0,6
450,Betweenness,Beta_Low,1.0,6
450,Random,Beta_Mid,0.025,3
450,Degree,Beta_Mid,0.3785,13
450,Betweenness,Beta_Mid,0.3785,13
450,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
450,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
450,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
451,Random,Fixed_0.2,1.0,16
451,Degree,Fixed_0.2,1.0,4
451,Betweenness,Fixed_0.2,1.0,4
451,Random,Uniform,0.031,4
451,Degree,Uniform,0.4835,13
451,Betweenness,Uniform,0.4925,12
451,Random,Beta_Low,1.0,14
451,Degree,Beta_Low,1.0,7
451,Betweenness,Beta_Low,1.0,7
451,Random,Beta_Mid,0.019,3
451,Degree,Beta_Mid,0.387,17
451,Betweenness,Beta_Mid,0.3715,21
451,Random,"Beta_High, Normal, Constant_0.4",0.0195,2
451,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
451,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
452,Random,Fixed_0.2,1.0,15
452,Degree,Fixed_0.2,1.0,4
452,Betweenness,Fixed_0.2,1.0,4
452,Random,Uniform,0.0875,9
452,Degree,Uniform,0.5045,13
452,Betweenness,Uniform,0.529,17
452,Random,Beta_Low,1.0,12
452,Degree,Beta_Low,1.0,6
452,Betweenness,Beta_Low,1.0,6
452,Random,Beta_Mid,0.022,2
452,Degree,Beta_Mid,0.3535,16
452,Betweenness,Beta_Mid,0.3275,13
452,Random,"Beta_High, Normal, Constant_0.4",0.013,1
452,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
452,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
453,Random,Fixed_0.2,1.0,11
453,Degree,Fixed_0.2,1.0,4
453,Betweenness,Fixed_0.2,1.0,4
453,Random,Uniform,0.037,8
453,Degree,Uniform,0.515,9
453,Betweenness,Uniform,0.52,12
453,Random,Beta_Low,1.0,13
453,Degree,Beta_Low,1.0,7
453,Betweenness,Beta_Low,1.0,7
453,Random,Beta_Mid,0.012,1
453,Degree,Beta_Mid,0.3575,15
453,Betweenness,Beta_Mid,0.3375,20
453,Random,"Beta_High, Normal, Constant_0.4",0.0155,1
453,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
453,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
454,Random,Fixed_0.2,1.0,15
454,Degree,Fixed_0.2,1.0,4
454,Betweenness,Fixed_0.2,1.0,4
454,Random,Uniform,0.046,7
454,Degree,Uniform,0.543,15
454,Betweenness,Uniform,0.5495,15
454,Random,Beta_Low,1.0,17
454,Degree,Beta_Low,1.0,8
454,Betweenness,Beta_Low,1.0,8
454,Random,Beta_Mid,0.0165,1
454,Degree,Beta_Mid,0.2575,11
454,Betweenness,Beta_Mid,0.255,11
454,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
454,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
454,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
455,Random,Fixed_0.2,1.0,7
455,Degree,Fixed_0.2,1.0,4
455,Betweenness,Fixed_0.2,1.0,4
455,Random,Uniform,0.0375,8
455,Degree,Uniform,0.539,14
455,Betweenness,Uniform,0.5315,11
455,Random,Beta_Low,1.0,23
455,Degree,Beta_Low,1.0,7
455,Betweenness,Beta_Low,1.0,7
455,Random,Beta_Mid,0.019,3
455,Degree,Beta_Mid,0.403,20
455,Betweenness,Beta_Mid,0.3905,14
455,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
455,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
455,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
456,Random,Fixed_0.2,1.0,10
456,Degree,Fixed_0.2,1.0,4
456,Betweenness,Fixed_0.2,1.0,4
456,Random,Uniform,0.022,4
456,Degree,Uniform,0.4635,11
456,Betweenness,Uniform,0.4515,11
456,Random,Beta_Low,0.999,12
456,Degree,Beta_Low,0.999,7
456,Betweenness,Beta_Low,0.999,7
456,Random,Beta_Mid,0.0165,2
456,Degree,Beta_Mid,0.3645,22
456,Betweenness,Beta_Mid,0.376,16
456,Random,"Beta_High, Normal, Constant_0.4",0.012,1
456,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
456,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
457,Random,Fixed_0.2,1.0,12
457,Degree,Fixed_0.2,1.0,4
457,Betweenness,Fixed_0.2,1.0,4
457,Random,Uniform,0.0565,9
457,Degree,Uniform,0.4685,21
457,Betweenness,Uniform,0.4465,11
457,Random,Beta_Low,1.0,14
457,Degree,Beta_Low,1.0,6
457,Betweenness,Beta_Low,1.0,6
457,Random,Beta_Mid,0.0185,3
457,Degree,Beta_Mid,0.3215,15
457,Betweenness,Beta_Mid,0.3275,18
457,Random,"Beta_High, Normal, Constant_0.4",0.011,1
457,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
457,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
458,Random,Fixed_0.2,1.0,13
458,Degree,Fixed_0.2,1.0,4
458,Betweenness,Fixed_0.2,1.0,4
458,Random,Uniform,0.029,6
458,Degree,Uniform,0.41,7
458,Betweenness,Uniform,0.3995,7
458,Random,Beta_Low,1.0,19
458,Degree,Beta_Low,1.0,6
458,Betweenness,Beta_Low,1.0,6
458,Random,Beta_Mid,0.0135,3
458,Degree,Beta_Mid,0.3475,15
458,Betweenness,Beta_Mid,0.3805,15
458,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
458,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
458,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
459,Random,Fixed_0.2,1.0,9
459,Degree,Fixed_0.2,1.0,4
459,Betweenness,Fixed_0.2,1.0,4
459,Random,Uniform,0.307,22
459,Degree,Uniform,0.4935,18
459,Betweenness,Uniform,0.5095,16
459,Random,Beta_Low,1.0,17
459,Degree,Beta_Low,1.0,6
459,Betweenness,Beta_Low,1.0,6
459,Random,Beta_Mid,0.023,3
459,Degree,Beta_Mid,0.2995,8
459,Betweenness,Beta_Mid,0.3105,8
459,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
459,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
459,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
460,Random,Fixed_0.2,1.0,10
460,Degree,Fixed_0.2,1.0,4
460,Betweenness,Fixed_0.2,1.0,4
460,Random,Uniform,0.1145,12
460,Degree,Uniform,0.5685,14
460,Betweenness,Uniform,0.5835,16
460,Random,Beta_Low,1.0,17
460,Degree,Beta_Low,1.0,6
460,Betweenness,Beta_Low,1.0,6
460,Random,Beta_Mid,0.0175,2
460,Degree,Beta_Mid,0.3575,13
460,Betweenness,Beta_Mid,0.367,13
460,Random,"Beta_High, Normal, Constant_0.4",0.0205,2
460,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
460,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
461,Random,Fixed_0.2,1.0,11
461,Degree,Fixed_0.2,1.0,4
461,Betweenness,Fixed_0.2,1.0,4
461,Random,Uniform,0.048,8
461,Degree,Uniform,0.519,13
461,Betweenness,Uniform,0.511,13
461,Random,Beta_Low,0.999,13
461,Degree,Beta_Low,0.999,6
461,Betweenness,Beta_Low,0.999,6
461,Random,Beta_Mid,0.0135,1
461,Degree,Beta_Mid,0.3015,10
461,Betweenness,Beta_Mid,0.297,9
461,Random,"Beta_High, Normal, Constant_0.4",0.015,2
461,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
461,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
462,Random,Fixed_0.2,1.0,9
462,Degree,Fixed_0.2,1.0,4
462,Betweenness,Fixed_0.2,1.0,4
462,Random,Uniform,0.0565,8
462,Degree,Uniform,0.422,9
462,Betweenness,Uniform,0.4195,9
462,Random,Beta_Low,1.0,16
462,Degree,Beta_Low,1.0,7
462,Betweenness,Beta_Low,1.0,7
462,Random,Beta_Mid,0.016,2
462,Degree,Beta_Mid,0.297,10
462,Betweenness,Beta_Mid,0.294,10
462,Random,"Beta_High, Normal, Constant_0.4",0.012,1
462,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
462,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
463,Random,Fixed_0.2,1.0,13
463,Degree,Fixed_0.2,1.0,4
463,Betweenness,Fixed_0.2,1.0,4
463,Random,Uniform,0.116,14
463,Degree,Uniform,0.4485,10
463,Betweenness,Uniform,0.4445,10
463,Random,Beta_Low,1.0,14
463,Degree,Beta_Low,1.0,7
463,Betweenness,Beta_Low,1.0,7
463,Random,Beta_Mid,0.0265,3
463,Degree,Beta_Mid,0.32,15
463,Betweenness,Beta_Mid,0.3205,15
463,Random,"Beta_High, Normal, Constant_0.4",0.0135,2
463,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
463,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
464,Random,Fixed_0.2,1.0,7
464,Degree,Fixed_0.2,1.0,4
464,Betweenness,Fixed_0.2,1.0,4
464,Random,Uniform,0.0515,8
464,Degree,Uniform,0.4955,12
464,Betweenness,Uniform,0.48,13
464,Random,Beta_Low,1.0,22
464,Degree,Beta_Low,1.0,6
464,Betweenness,Beta_Low,1.0,6
464,Random,Beta_Mid,0.0145,2
464,Degree,Beta_Mid,0.2915,13
464,Betweenness,Beta_Mid,0.2945,13
464,Random,"Beta_High, Normal, Constant_0.4",0.012,1
464,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
464,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
465,Random,Fixed_0.2,1.0,11
465,Degree,Fixed_0.2,1.0,4
465,Betweenness,Fixed_0.2,1.0,4
465,Random,Uniform,0.1205,13
465,Degree,Uniform,0.5465,11
465,Betweenness,Uniform,0.5435,11
465,Random,Beta_Low,1.0,17
465,Degree,Beta_Low,1.0,7
465,Betweenness,Beta_Low,1.0,7
465,Random,Beta_Mid,0.016,2
465,Degree,Beta_Mid,0.2645,10
465,Betweenness,Beta_Mid,0.2635,11
465,Random,"Beta_High, Normal, Constant_0.4",0.015,1
465,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
465,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
466,Random,Fixed_0.2,1.0,8
466,Degree,Fixed_0.2,1.0,4
466,Betweenness,Fixed_0.2,1.0,4
466,Random,Uniform,0.0385,5
466,Degree,Uniform,0.5365,15
466,Betweenness,Uniform,0.5575,18
466,Random,Beta_Low,1.0,22
466,Degree,Beta_Low,1.0,9
466,Betweenness,Beta_Low,1.0,8
466,Random,Beta_Mid,0.0145,1
466,Degree,Beta_Mid,0.3435,14
466,Betweenness,Beta_Mid,0.3125,12
466,Random,"Beta_High, Normal, Constant_0.4",0.013,1
466,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
466,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
467,Random,Fixed_0.2,1.0,13
467,Degree,Fixed_0.2,1.0,4
467,Betweenness,Fixed_0.2,1.0,4
467,Random,Uniform,0.138,25
467,Degree,Uniform,0.4775,15
467,Betweenness,Uniform,0.4555,12
467,Random,Beta_Low,1.0,15
467,Degree,Beta_Low,1.0,7
467,Betweenness,Beta_Low,1.0,7
467,Random,Beta_Mid,0.016,2
467,Degree,Beta_Mid,0.3265,13
467,Betweenness,Beta_Mid,0.33,15
467,Random,"Beta_High, Normal, Constant_0.4",0.015,1
467,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
467,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
468,Random,Fixed_0.2,1.0,13
468,Degree,Fixed_0.2,1.0,4
468,Betweenness,Fixed_0.2,1.0,4
468,Random,Uniform,0.036,8
468,Degree,Uniform,0.553,18
468,Betweenness,Uniform,0.558,15
468,Random,Beta_Low,1.0,11
468,Degree,Beta_Low,1.0,6
468,Betweenness,Beta_Low,1.0,6
468,Random,Beta_Mid,0.0155,2
468,Degree,Beta_Mid,0.2825,12
468,Betweenness,Beta_Mid,0.271,12
468,Random,"Beta_High, Normal, Constant_0.4",0.0135,1
468,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
468,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
469,Random,Fixed_0.2,0.059,12
469,Degree,Fixed_0.2,1.0,4
469,Betweenness,Fixed_0.2,1.0,4
469,Random,Uniform,0.018,3
469,Degree,Uniform,0.4615,17
469,Betweenness,Uniform,0.4255,12
469,Random,Beta_Low,1.0,28
469,Degree,Beta_Low,1.0,8
469,Betweenness,Beta_Low,1.0,7
469,Random,Beta_Mid,0.051,4
469,Degree,Beta_Mid,0.357,13
469,Betweenness,Beta_Mid,0.3335,10
469,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
469,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
469,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
470,Random,Fixed_0.2,1.0,15
470,Degree,Fixed_0.2,1.0,4
470,Betweenness,Fixed_0.2,1.0,4
470,Random,Uniform,0.248,21
470,Degree,Uniform,0.473,11
470,Betweenness,Uniform,0.4885,13
470,Random,Beta_Low,0.999,15
470,Degree,Beta_Low,0.999,6
470,Betweenness,Beta_Low,0.999,6
470,Random,Beta_Mid,0.012,1
470,Degree,Beta_Mid,0.2875,11
470,Betweenness,Beta_Mid,0.2945,11
470,Random,"Beta_High, Normal, Constant_0.4",0.011,1
470,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
470,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
471,Random,Fixed_0.2,1.0,10
471,Degree,Fixed_0.2,1.0,4
471,Betweenness,Fixed_0.2,1.0,4
471,Random,Uniform,0.0535,9
471,Degree,Uniform,0.4745,17
471,Betweenness,Uniform,0.471,16
471,Random,Beta_Low,1.0,13
471,Degree,Beta_Low,1.0,7
471,Betweenness,Beta_Low,1.0,7
471,Random,Beta_Mid,0.018,2
471,Degree,Beta_Mid,0.2845,11
471,Betweenness,Beta_Mid,0.282,11
471,Random,"Beta_High, Normal, Constant_0.4",0.016,1
471,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
471,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
472,Random,Fixed_0.2,1.0,9
472,Degree,Fixed_0.2,1.0,4
472,Betweenness,Fixed_0.2,1.0,4
472,Random,Uniform,0.02,4
472,Degree,Uniform,0.4175,10
472,Betweenness,Uniform,0.425,10
472,Random,Beta_Low,1.0,13
472,Degree,Beta_Low,1.0,7
472,Betweenness,Beta_Low,1.0,7
472,Random,Beta_Mid,0.022,3
472,Degree,Beta_Mid,0.433,36
472,Betweenness,Beta_Mid,0.4285,29
472,Random,"Beta_High, Normal, Constant_0.4",0.0135,1
472,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
472,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
473,Random,Fixed_0.2,1.0,13
473,Degree,Fixed_0.2,1.0,4
473,Betweenness,Fixed_0.2,1.0,4
473,Random,Uniform,0.0315,6
473,Degree,Uniform,0.48,18
473,Betweenness,Uniform,0.4615,18
473,Random,Beta_Low,1.0,11
473,Degree,Beta_Low,1.0,6
473,Betweenness,Beta_Low,1.0,6
473,Random,Beta_Mid,0.0385,4
473,Degree,Beta_Mid,0.3695,14
473,Betweenness,Beta_Mid,0.3535,11
473,Random,"Beta_High, Normal, Constant_0.4",0.011,1
473,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
473,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
474,Random,Fixed_0.2,1.0,16
474,Degree,Fixed_0.2,1.0,4
474,Betweenness,Fixed_0.2,1.0,4
474,Random,Uniform,0.0355,8
474,Degree,Uniform,0.5505,18
474,Betweenness,Uniform,0.5645,16
474,Random,Beta_Low,1.0,19
474,Degree,Beta_Low,1.0,7
474,Betweenness,Beta_Low,1.0,7
474,Random,Beta_Mid,0.021,4
474,Degree,Beta_Mid,0.367,13
474,Betweenness,Beta_Mid,0.365,12
474,Random,"Beta_High, Normal, Constant_0.4",0.011,1
474,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
474,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
475,Random,Fixed_0.2,1.0,12
475,Degree,Fixed_0.2,1.0,4
475,Betweenness,Fixed_0.2,1.0,4
475,Random,Uniform,0.062,8
475,Degree,Uniform,0.543,16
475,Betweenness,Uniform,0.52,15
475,Random,Beta_Low,1.0,31
475,Degree,Beta_Low,1.0,7
475,Betweenness,Beta_Low,1.0,8
475,Random,Beta_Mid,0.016,4
475,Degree,Beta_Mid,0.281,10
475,Betweenness,Beta_Mid,0.282,9
475,Random,"Beta_High, Normal, Constant_0.4",0.015,1
475,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
475,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
476,Random,Fixed_0.2,1.0,13
476,Degree,Fixed_0.2,1.0,4
476,Betweenness,Fixed_0.2,1.0,4
476,Random,Uniform,0.039,6
476,Degree,Uniform,0.494,12
476,Betweenness,Uniform,0.5045,16
476,Random,Beta_Low,1.0,19
476,Degree,Beta_Low,1.0,6
476,Betweenness,Beta_Low,1.0,6
476,Random,Beta_Mid,0.019,2
476,Degree,Beta_Mid,0.279,9
476,Betweenness,Beta_Mid,0.286,10
476,Random,"Beta_High, Normal, Constant_0.4",0.011,1
476,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
476,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
477,Random,Fixed_0.2,1.0,7
477,Degree,Fixed_0.2,1.0,4
477,Betweenness,Fixed_0.2,1.0,4
477,Random,Uniform,0.2255,23
477,Degree,Uniform,0.468,13
477,Betweenness,Uniform,0.453,13
477,Random,Beta_Low,1.0,18
477,Degree,Beta_Low,1.0,7
477,Betweenness,Beta_Low,1.0,7
477,Random,Beta_Mid,0.0145,2
477,Degree,Beta_Mid,0.3225,9
477,Betweenness,Beta_Mid,0.319,12
477,Random,"Beta_High, Normal, Constant_0.4",0.012,1
477,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
477,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
478,Random,Fixed_0.2,1.0,9
478,Degree,Fixed_0.2,1.0,4
478,Betweenness,Fixed_0.2,1.0,4
478,Random,Uniform,0.0255,6
478,Degree,Uniform,0.487,11
478,Betweenness,Uniform,0.487,17
478,Random,Beta_Low,1.0,16
478,Degree,Beta_Low,1.0,8
478,Betweenness,Beta_Low,1.0,8
478,Random,Beta_Mid,0.013,1
478,Degree,Beta_Mid,0.4035,20
478,Betweenness,Beta_Mid,0.368,18
478,Random,"Beta_High, Normal, Constant_0.4",0.012,1
478,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
478,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
479,Random,Fixed_0.2,1.0,8
479,Degree,Fixed_0.2,1.0,4
479,Betweenness,Fixed_0.2,1.0,4
479,Random,Uniform,0.0255,5
479,Degree,Uniform,0.5555,20
479,Betweenness,Uniform,0.553,20
479,Random,Beta_Low,1.0,19
479,Degree,Beta_Low,1.0,7
479,Betweenness,Beta_Low,1.0,7
479,Random,Beta_Mid,0.0165,3
479,Degree,Beta_Mid,0.3365,11
479,Betweenness,Beta_Mid,0.331,9
479,Random,"Beta_High, Normal, Constant_0.4",0.011,1
479,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
479,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
480,Random,Fixed_0.2,1.0,8
480,Degree,Fixed_0.2,1.0,4
480,Betweenness,Fixed_0.2,1.0,4
480,Random,Uniform,0.0305,5
480,Degree,Uniform,0.524,15
480,Betweenness,Uniform,0.5275,15
480,Random,Beta_Low,1.0,15
480,Degree,Beta_Low,1.0,6
480,Betweenness,Beta_Low,1.0,6
480,Random,Beta_Mid,0.0145,1
480,Degree,Beta_Mid,0.293,8
480,Betweenness,Beta_Mid,0.278,10
480,Random,"Beta_High, Normal, Constant_0.4",0.012,1
480,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
480,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
481,Random,Fixed_0.2,1.0,14
481,Degree,Fixed_0.2,1.0,4
481,Betweenness,Fixed_0.2,1.0,4
481,Random,Uniform,0.0175,2
481,Degree,Uniform,0.4695,15
481,Betweenness,Uniform,0.481,15
481,Random,Beta_Low,0.999,17
481,Degree,Beta_Low,0.999,7
481,Betweenness,Beta_Low,0.999,7
481,Random,Beta_Mid,0.02,3
481,Degree,Beta_Mid,0.2725,9
481,Betweenness,Beta_Mid,0.275,9
481,Random,"Beta_High, Normal, Constant_0.4",0.0195,2
481,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
481,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
482,Random,Fixed_0.2,1.0,14
482,Degree,Fixed_0.2,1.0,4
482,Betweenness,Fixed_0.2,1.0,4
482,Random,Uniform,0.0295,6
482,Degree,Uniform,0.4655,13
482,Betweenness,Uniform,0.4305,10
482,Random,Beta_Low,1.0,17
482,Degree,Beta_Low,1.0,7
482,Betweenness,Beta_Low,1.0,7
482,Random,Beta_Mid,0.0185,2
482,Degree,Beta_Mid,0.306,9
482,Betweenness,Beta_Mid,0.304,9
482,Random,"Beta_High, Normal, Constant_0.4",0.0145,2
482,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
482,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
483,Random,Fixed_0.2,1.0,15
483,Degree,Fixed_0.2,1.0,4
483,Betweenness,Fixed_0.2,1.0,4
483,Random,Uniform,0.035,6
483,Degree,Uniform,0.635,14
483,Betweenness,Uniform,0.641,13
483,Random,Beta_Low,1.0,13
483,Degree,Beta_Low,1.0,7
483,Betweenness,Beta_Low,1.0,7
483,Random,Beta_Mid,0.0155,2
483,Degree,Beta_Mid,0.3565,24
483,Betweenness,Beta_Mid,0.3205,19
483,Random,"Beta_High, Normal, Constant_0.4",0.01,0
483,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
483,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
484,Random,Fixed_0.2,1.0,13
484,Degree,Fixed_0.2,1.0,4
484,Betweenness,Fixed_0.2,1.0,4
484,Random,Uniform,0.0205,2
484,Degree,Uniform,0.5165,15
484,Betweenness,Uniform,0.504,17
484,Random,Beta_Low,1.0,15
484,Degree,Beta_Low,1.0,7
484,Betweenness,Beta_Low,1.0,7
484,Random,Beta_Mid,0.02,2
484,Degree,Beta_Mid,0.2875,12
484,Betweenness,Beta_Mid,0.284,12
484,Random,"Beta_High, Normal, Constant_0.4",0.0155,2
484,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
484,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
485,Random,Fixed_0.2,1.0,8
485,Degree,Fixed_0.2,1.0,4
485,Betweenness,Fixed_0.2,1.0,4
485,Random,Uniform,0.072,9
485,Degree,Uniform,0.503,14
485,Betweenness,Uniform,0.5125,15
485,Random,Beta_Low,1.0,19
485,Degree,Beta_Low,1.0,6
485,Betweenness,Beta_Low,1.0,6
485,Random,Beta_Mid,0.0185,3
485,Degree,Beta_Mid,0.338,17
485,Betweenness,Beta_Mid,0.3175,9
485,Random,"Beta_High, Normal, Constant_0.4",0.0185,2
485,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
485,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
486,Random,Fixed_0.2,1.0,12
486,Degree,Fixed_0.2,1.0,4
486,Betweenness,Fixed_0.2,1.0,4
486,Random,Uniform,0.0195,3
486,Degree,Uniform,0.499,15
486,Betweenness,Uniform,0.491,13
486,Random,Beta_Low,1.0,18
486,Degree,Beta_Low,1.0,7
486,Betweenness,Beta_Low,1.0,7
486,Random,Beta_Mid,0.022,5
486,Degree,Beta_Mid,0.3315,12
486,Betweenness,Beta_Mid,0.3235,13
486,Random,"Beta_High, Normal, Constant_0.4",0.011,1
486,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
486,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
487,Random,Fixed_0.2,1.0,10
487,Degree,Fixed_0.2,1.0,4
487,Betweenness,Fixed_0.2,1.0,4
487,Random,Uniform,0.0445,11
487,Degree,Uniform,0.4755,14
487,Betweenness,Uniform,0.4565,15
487,Random,Beta_Low,1.0,15
487,Degree,Beta_Low,1.0,7
487,Betweenness,Beta_Low,1.0,8
487,Random,Beta_Mid,0.0205,2
487,Degree,Beta_Mid,0.3725,25
487,Betweenness,Beta_Mid,0.3735,23
487,Random,"Beta_High, Normal, Constant_0.4",0.011,1
487,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
487,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
488,Random,Fixed_0.2,1.0,12
488,Degree,Fixed_0.2,1.0,4
488,Betweenness,Fixed_0.2,1.0,4
488,Random,Uniform,0.0285,4
488,Degree,Uniform,0.492,14
488,Betweenness,Uniform,0.4895,13
488,Random,Beta_Low,1.0,21
488,Degree,Beta_Low,1.0,6
488,Betweenness,Beta_Low,1.0,7
488,Random,Beta_Mid,0.0275,2
488,Degree,Beta_Mid,0.346,13
488,Betweenness,Beta_Mid,0.358,17
488,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
488,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
488,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
489,Random,Fixed_0.2,1.0,15
489,Degree,Fixed_0.2,1.0,4
489,Betweenness,Fixed_0.2,1.0,4
489,Random,Uniform,0.0255,3
489,Degree,Uniform,0.516,12
489,Betweenness,Uniform,0.527,12
489,Random,Beta_Low,1.0,14
489,Degree,Beta_Low,1.0,6
489,Betweenness,Beta_Low,1.0,6
489,Random,Beta_Mid,0.023,3
489,Degree,Beta_Mid,0.37,12
489,Betweenness,Beta_Mid,0.381,14
489,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
489,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
489,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
490,Random,Fixed_0.2,1.0,9
490,Degree,Fixed_0.2,1.0,4
490,Betweenness,Fixed_0.2,1.0,4
490,Random,Uniform,0.0455,5
490,Degree,Uniform,0.4805,11
490,Betweenness,Uniform,0.474,11
490,Random,Beta_Low,1.0,18
490,Degree,Beta_Low,1.0,6
490,Betweenness,Beta_Low,1.0,6
490,Random,Beta_Mid,0.0195,2
490,Degree,Beta_Mid,0.3155,12
490,Betweenness,Beta_Mid,0.2975,12
490,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
490,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
